Objeto,ActivoRender,Colecciones,Xmin_m,AlturaMin_m,Zmin_m,Xmax_m,AlturaMax_m,Zmax_m,DX_m,Altura_m,DZ_m,EscalaX,EscalaY,EscalaZ,Alertas_no_dictamen
Vestidor prenda 1 | hanger hook,True,Scene Collection,18.438501358032227,5.03792142868042,6.4560017585754395,18.441499710083008,5.143997669219971,6.483981609344482,0.00299835205078125,0.10607624053955078,0.02797985076904297,1.0,1.0,1.0,
Vestidor prenda 1 | hanger shoulders,True,Scene Collection,18.423856735229492,4.959500312805176,6.269972801208496,18.456144332885742,5.0404229164123535,6.690027236938477,0.03228759765625,0.08092260360717773,0.42005443572998047,1.0,1.0,1.0,
Vestidor prenda 2 | cloth body,True,Scene Collection,18.526378631591797,4.325580596923828,6.276269435882568,18.573326110839844,5.033383369445801,6.683720111846924,0.046947479248046875,0.7078027725219727,0.40745067596435547,1.0,1.0,1.0,
Vestidor prenda 2 | sewn hem,True,Scene Collection,18.52587890625,4.324689865112305,6.283433437347412,18.573415756225586,4.333310127258301,6.674025535583496,0.04753684997558594,0.008620262145996094,0.390592098236084,1.0,1.0,1.0,
Vestidor prenda 2 | collar seam,True,Scene Collection,18.5401668548584,5.031899929046631,6.428985595703125,18.560270309448242,5.03410005569458,6.53114652633667,0.02010345458984375,0.0022001266479492188,0.10216093063354492,1.0,1.0,1.0,
Vestidor prenda 2 | sleeve -1,True,Scene Collection,18.547088623046875,4.5449748039245605,6.633129119873047,18.580415725708008,4.985048770904541,6.70724630355835,0.03332710266113281,0.44007396697998047,0.07411718368530273,1.0,1.0,1.0,
Vestidor prenda 2 | cuff -1,True,Scene Collection,18.555736541748047,4.544000148773193,6.665152072906494,18.580907821655273,4.546000003814697,6.704277992248535,0.025171279907226562,0.0019998550415039062,0.039125919342041016,1.0,1.0,1.0,
Vestidor prenda 2 | sleeve 1,True,Scene Collection,18.516202926635742,4.544969081878662,6.241642951965332,18.552005767822266,4.985049724578857,6.326870918273926,0.03580284118652344,0.4400806427001953,0.08522796630859375,1.0,1.0,1.0,
Vestidor prenda 2 | cuff 1,True,Scene Collection,18.522396087646484,4.544000148773193,6.241509437561035,18.54756736755371,4.546000003814697,6.280635356903076,0.025171279907226562,0.0019998550415039062,0.039125919342041016,1.0,1.0,1.0,
Vestidor prenda 2 | placket stitching,True,Scene Collection,18.566091537475586,4.3389997482299805,6.475379943847656,18.568065643310547,4.973023414611816,6.485293388366699,0.0019741058349609375,0.6340236663818359,0.009913444519042969,1.0,1.0,1.0,
Vestidor prenda 2 | hanger hook,True,Scene Collection,18.548500061035156,5.03792142868042,6.4560017585754395,18.551498413085938,5.143997669219971,6.483981609344482,0.00299835205078125,0.10607624053955078,0.02797985076904297,1.0,1.0,1.0,
Vestidor prenda 2 | hanger shoulders,True,Scene Collection,18.532028198242188,4.959500312805176,6.270108699798584,18.567970275878906,5.0404229164123535,6.689891338348389,0.03594207763671875,0.08092260360717773,0.4197826385498047,1.0,1.0,1.0,
Vestidor prenda 3 | cloth body,True,Scene Collection,18.6365966796875,4.2966413497924805,6.276188850402832,18.678991317749023,5.033382415771484,6.684340000152588,0.04239463806152344,0.7367410659790039,0.40815114974975586,1.0,1.0,1.0,
Vestidor prenda 3 | sewn hem,True,Scene Collection,18.636096954345703,4.2957444190979,6.281366348266602,18.678421020507812,4.304255485534668,6.672628879547119,0.042324066162109375,0.008511066436767578,0.3912625312805176,1.0,1.0,1.0,
Vestidor prenda 3 | collar seam,True,Scene Collection,18.650226593017578,5.031899929046631,6.428829193115234,18.6691837310791,5.03410005569458,6.53106689453125,0.018957138061523438,0.0022001266479492188,0.10223770141601562,1.0,1.0,1.0,
Vestidor prenda 3 | sleeve -1,True,Scene Collection,18.63210678100586,4.479965686798096,6.633391857147217,18.66661262512207,4.985046863555908,6.709736347198486,0.03450584411621094,0.5050811767578125,0.07634449005126953,1.0,1.0,1.0,
Vestidor prenda 3 | cuff -1,True,Scene Collection,18.641216278076172,4.479000091552734,6.670767307281494,18.666431427001953,4.480999946594238,6.709780693054199,0.02521514892578125,0.0019998550415039062,0.03901338577270508,1.0,1.0,1.0,
Vestidor prenda 3 | sleeve 1,True,Scene Collection,18.652015686035156,4.479981899261475,6.244752407073975,18.6881046295166,4.985038757324219,6.326609134674072,0.03608894348144531,0.5050568580627441,0.08185672760009766,1.0,1.0,1.0,
Vestidor prenda 3 | cuff 1,True,Scene Collection,18.663455963134766,4.479000091552734,6.246397495269775,18.688671112060547,4.480999946594238,6.285410404205322,0.02521514892578125,0.0019998550415039062,0.039012908935546875,1.0,1.0,1.0,
Vestidor prenda 3 | placket stitching,True,Scene Collection,18.676013946533203,4.309988975524902,6.474250316619873,18.677940368652344,4.9730119705200195,6.48753023147583,0.001926422119140625,0.6630229949951172,0.013279914855957031,1.0,1.0,1.0,
Vestidor prenda 3 | hanger hook,True,Scene Collection,18.65850067138672,5.03792142868042,6.4560017585754395,18.6614990234375,5.143997669219971,6.483981609344482,0.00299835205078125,0.10607624053955078,0.02797985076904297,1.0,1.0,1.0,
Vestidor prenda 3 | hanger shoulders,True,Scene Collection,18.647512435913086,4.959500312805176,6.269748210906982,18.672487258911133,5.0404229164123535,6.69025182723999,0.024974822998046875,0.08092260360717773,0.4205036163330078,1.0,1.0,1.0,
Vestidor prenda 4 | cloth body,True,Scene Collection,18.751373291015625,4.318543434143066,6.275769233703613,18.78927993774414,5.033383369445801,6.684464931488037,0.037906646728515625,0.7148399353027344,0.40869569778442383,1.0,1.0,1.0,
Vestidor prenda 4 | sewn hem,True,Scene Collection,18.75105857849121,4.317653656005859,6.284275054931641,18.789779663085938,4.326346397399902,6.676059722900391,0.03872108459472656,0.008692741394042969,0.39178466796875,1.0,1.0,1.0,
Vestidor prenda 4 | collar seam,True,Scene Collection,18.761505126953125,5.031899929046631,6.4288411140441895,18.779029846191406,5.03410005569458,6.531087875366211,0.01752471923828125,0.0022001266479492188,0.10224676132202148,1.0,1.0,1.0,
Vestidor prenda 4 | sleeve -1,True,Scene Collection,18.75509262084961,4.519961357116699,6.633596897125244,18.790231704711914,4.985048770904541,6.718048572540283,0.03513908386230469,0.4650874137878418,0.08445167541503906,1.0,1.0,1.0,
Vestidor prenda 4 | cuff -1,True,Scene Collection,18.75900650024414,4.519000053405762,6.679176330566406,18.784255981445312,4.520999908447266,6.717944145202637,0.025249481201171875,0.0019998550415039062,0.03876781463623047,1.0,1.0,1.0,
Vestidor prenda 4 | sleeve 1,True,Scene Collection,18.751893997192383,4.519975662231445,6.250271320343018,18.786767959594727,4.985044002532959,6.326403617858887,0.03487396240234375,0.46506834030151367,0.07613229751586914,1.0,1.0,1.0,
Vestidor prenda 4 | cuff 1,True,Scene Collection,18.755298614501953,4.519000053405762,6.254240036010742,18.780546188354492,4.520999908447266,6.2930073738098145,0.025247573852539062,0.0019998550415039062,0.038767337799072266,1.0,1.0,1.0,
Vestidor prenda 4 | placket stitching,True,Scene Collection,18.786296844482422,4.331995010375977,6.473203182220459,18.787687301635742,4.973017692565918,6.484818458557129,0.0013904571533203125,0.6410226821899414,0.011615276336669922,1.0,1.0,1.0,
Vestidor prenda 4 | hanger hook,True,Scene Collection,18.76850128173828,5.03792142868042,6.4560017585754395,18.771499633789062,5.143997669219971,6.483981609344482,0.00299835205078125,0.10607624053955078,0.02797985076904297,1.0,1.0,1.0,
Vestidor prenda 4 | hanger shoulders,True,Scene Collection,18.76666831970215,4.959500312805176,6.269467830657959,18.773332595825195,5.0404229164123535,6.690532207489014,0.006664276123046875,0.08092260360717773,0.4210643768310547,1.0,1.0,1.0,
Vestidor prenda 5 | cloth body,True,Scene Collection,18.855148315429688,4.3364973068237305,6.276521682739258,18.909648895263672,5.033383846282959,6.6829938888549805,0.054500579833984375,0.6968865394592285,0.40647220611572266,1.0,1.0,1.0,
Vestidor prenda 5 | sewn hem,True,Scene Collection,18.85689353942871,4.335607051849365,6.287924766540527,18.91014862060547,4.344393253326416,6.677578449249268,0.05325508117675781,0.008786201477050781,0.38965368270874023,1.0,1.0,1.0,
Vestidor prenda 5 | collar seam,True,Scene Collection,18.868988037109375,5.031899929046631,6.4289374351501465,18.889970779418945,5.03410005569458,6.530962944030762,0.020982742309570312,0.0022001266479492188,0.10202550888061523,1.0,1.0,1.0,
Vestidor prenda 5 | sleeve -1,True,Scene Collection,18.88258934020996,4.529983043670654,6.632761001586914,18.918062210083008,4.985044002532959,6.716276168823242,0.035472869873046875,0.4550609588623047,0.08351516723632812,1.0,1.0,1.0,
Vestidor prenda 5 | cuff -1,True,Scene Collection,18.885087966918945,4.529000282287598,6.67679500579834,18.910449981689453,4.531000137329102,6.716006278991699,0.025362014770507812,0.0019998550415039062,0.039211273193359375,1.0,1.0,1.0,
Vestidor prenda 5 | sleeve 1,True,Scene Collection,18.841266632080078,4.529971122741699,6.254393577575684,18.87790298461914,4.985051155090332,6.327238082885742,0.0366363525390625,0.4550800323486328,0.0728445053100586,1.0,1.0,1.0,
Vestidor prenda 5 | cuff 1,True,Scene Collection,18.840667724609375,4.529000282287598,6.2541704177856445,18.866029739379883,4.531000137329102,6.293381690979004,0.025362014770507812,0.0019998550415039062,0.039211273193359375,1.0,1.0,1.0,
Vestidor prenda 5 | placket stitching,True,Scene Collection,18.895633697509766,4.349990367889404,6.47161865234375,18.898174285888672,4.973020553588867,6.484773635864258,0.00254058837890625,0.6230301856994629,0.013154983520507812,1.0,1.0,1.0,
Vestidor prenda 5 | hanger hook,True,Scene Collection,18.87849998474121,5.03792142868042,6.4560017585754395,18.881498336791992,5.143997669219971,6.483981609344482,0.00299835205078125,0.10607624053955078,0.02797985076904297,1.0,1.0,1.0,
Vestidor prenda 5 | hanger shoulders,True,Scene Collection,18.856557846069336,4.959500312805176,6.270613193511963,18.903440475463867,5.0404229164123535,6.68938684463501,0.04688262939453125,0.08092260360717773,0.4187736511230469,1.0,1.0,1.0,
Vestidor prenda 6 | cloth body,True,Scene Collection,18.958595275878906,4.293498516082764,6.277412414550781,19.023033142089844,5.033382415771484,6.6821465492248535,0.0644378662109375,0.7398838996887207,0.40473413467407227,1.0,1.0,1.0,
Vestidor prenda 6 | sewn hem,True,Scene Collection,18.958097457885742,4.292604923248291,6.286884307861328,19.022754669189453,4.301394939422607,6.674871444702148,0.06465721130371094,0.008790016174316406,0.3879871368408203,1.0,1.0,1.0,
Vestidor prenda 6 | collar seam,True,Scene Collection,18.978830337524414,5.031899929046631,6.429174900054932,19.001834869384766,5.03410005569458,6.530896186828613,0.023004531860351562,0.0022001266479492188,0.10172128677368164,1.0,1.0,1.0,
Vestidor prenda 6 | sleeve -1,True,Scene Collection,18.998579025268555,4.464975357055664,6.632106781005859,19.032546997070312,4.9850382804870605,6.709897041320801,0.03396797180175781,0.5200629234313965,0.0777902603149414,1.0,1.0,1.0,
Vestidor prenda 6 | cuff -1,True,Scene Collection,19.004491806030273,4.464000225067139,6.666788101196289,19.03010368347168,4.466000080108643,6.706070423126221,0.02561187744140625,0.0019998550415039062,0.03928232192993164,1.0,1.0,1.0,
Vestidor prenda 6 | sleeve 1,True,Scene Collection,18.944456100463867,4.464961051940918,6.246313095092773,18.981422424316406,4.985044956207275,6.327892780303955,0.03696632385253906,0.5200839042663574,0.08157968521118164,1.0,1.0,1.0,
Vestidor prenda 6 | cuff 1,True,Scene Collection,18.945348739624023,4.464000225067139,6.2459716796875,18.97096061706543,4.466000080108643,6.285254001617432,0.02561187744140625,0.0019998550415039062,0.03928232192993164,1.0,1.0,1.0,
Vestidor prenda 6 | placket stitching,True,Scene Collection,19.00541114807129,4.306992053985596,6.471442699432373,19.008312225341797,4.9730095863342285,6.484212398529053,0.0029010772705078125,0.6660175323486328,0.012769699096679688,1.0,1.0,1.0,
Vestidor prenda 6 | hanger hook,True,Scene Collection,18.988500595092773,5.03792142868042,6.4560017585754395,18.991498947143555,5.143997669219971,6.483981609344482,0.00299835205078125,0.10607624053955078,0.02797985076904297,1.0,1.0,1.0,
Vestidor prenda 6 | hanger shoulders,True,Scene Collection,18.95928955078125,4.959500312805176,6.271508693695068,19.020709991455078,5.0404229164123535,6.688491344451904,0.061420440673828125,0.08092260360717773,0.41698265075683594,1.0,1.0,1.0,
Entorno exterior,True,SITE,-24.0,-0.04500000178813934,-25.0,46.0,-0.04500000178813934,45.0,70.0,0.0,70.0,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
Calle Cedro Misionero,True,SITE,-9.0,-0.14999999850988388,-5.549999952316284,31.0,-0.009999997913837433,-0.04999995231628418,40.0,0.14000000059604645,5.5,1.0,1.0,1.0,
Banquina,True,SITE,-9.0,-0.0549999987706542,-1.3450000286102295,31.0,0.024999999441206455,-0.09500002861022949,40.0,0.07999999821186066,1.25,1.0,1.0,1.0,
Medianera izquierda,True,SITE,-0.05999999865889549,0.0,-0.0,0.09999999776482582,2.0,20.0,0.1599999964237213,2.0,20.0,1.0,1.0,1.0,
Medianera posterior,True,SITE,0.0,0.0,19.899999544024467,22.0,2.0,20.05999954044819,22.0,2.0,0.1599999964237213,1.0,1.0,1.0,
Medianera derecha posterior,True,SITE,21.899999544024467,0.0,12.0,22.05999954044819,2.0,20.0,0.1599999964237213,2.0,8.0,1.0,1.0,1.0,
Muro frontal izquierdo,True,SITE,0.0,0.0,-0.05999999865889549,11.0,2.0,0.09999999776482582,11.0,2.0,0.1599999964237213,1.0,1.0,1.0,
